SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.9,0.9,0.1,0.24615088445836253,0.5530674908946606,0.42424603217187384,0.036833209230203834,0.035064309782963377,0.08441645629239869,0.13777369117592464,0.054866487572105105,0.8250398902123302,0.6993377419817081,0.99
0.1,0.8650886286670113,0.5388020459208842,0.6186972932518683,0.17634483835275583,0.7195221312087328,0.17019308467149974,0.6112266079249902,0.6161322549557077,0.1773489699137304,0.12782729483466893,0.10105157880752147,0.056896184643740355,0.994
0.9,0.9,0.15818027857582018,0.7317152035009599,0.93330607370325,0.5632944410985496,0.7823178554531336,0.0726748824055995,0.5917573070086463,0.5291811269765268,0.034307235372891376,0.12524041653048468,0.22592344315941226,0.999
0.26154953708562234,0.9,0.18624549316781747,0.32867204524632876,0.4369652517561664,0.6300081433693291,0.25279742889213386,0.3299807949012745,0.5441779768938466,0.5892120903809073,0.2037909815947072,0.32120633465563364,0.39013464414750887,0.94
0.267858554034634,0.4437138017439125,0.45375602175801355,0.2709318791635611,0.6428284159346106,0.23470047922813952,0.19791506269668158,0.04803059869598836,0.6389172875615198,0.21144795523554616,0.7414260408979451,0.9339392555030903,0.5178255808972438,0.58
0.1835450683357286,0.8157025111556097,0.26635471598580895,0.8191755993023039,0.7200983747475623,0.19020775376630672,0.19689884439173888,0.05540713719971069,0.13204012936312537,0.19067708818203688,0.6139083423809183,0.7797138256458565,0.5940474067149283,0.987
0.1,0.9,0.5417300616328394,0.020876400281015894,0.6156032253828199,0.04260996922541249,0.4981169118167993,0.05426472662944626,0.0228819758663954,0.8851198186814836,0.9761442174275204,0.5482804486951424,0.004225803208005918,0.977
0.5541449499920484,0.9,0.4946369232066803,0.8208085604715941,0.4011920036011407,0.27812916710006663,0.1291656310574827,0.2436233853480243,0.5395633999159873,0.0719786571154597,0.32983307441393284,0.3133655549367277,0.04689320889722293,0.999
0.9,0.17242724775287832,0.502212964165151,0.024536391654737977,0.8403532927269985,0.4724239152840306,0.6497288443722453,0.25389215647527963,0.4394473890633952,0.3134017731300648,0.03005537140212522,0.049656859136715026,0.35363957920109845,0.64
0.1,0.7185170449061267,0.8094055017403801,0.06477467022289252,0.33403702323988194,0.10255713431524116,0.6109452214924568,0.18799072796130867,0.7697455301476934,0.2788159126087679,0.4132369536272129,0.8222344451728335,0.4025820433798951,0.998
