x1,x2,x3,y
0.6018787036587452,0.8437760729053287,0.7178978068487363,1.0
0.6152405961438302,0.7149827297299617,0.6708241479505925,1.0
0.6152459479526579,0.7579238666569192,0.6619695898552106,1.0
0.45899991058289896,0.4032860875204881,0.3265370084979121,1.0
0.44134784057883625,0.7889385857754081,0.5724105926231338,1.0
0.6843602614185609,0.16441399359708297,0.31972535798860907,1.0
0.268792010308699,0.5125957270964449,0.28216688559647507,1.0
0.5394026521893213,0.5035823631463734,0.4307367600952159,1.0
0.21951325509689246,0.29390131953479687,0.09495187677482879,1.0
0.396583790433995,0.5613940290027856,0.40465379769588883,1.0
0.29843574860227445,0.4523803153392395,0.25300515454956707,1.0
0.4688106186927705,0.8708433198796404,0.5782964903429697,1.0
0.3243049388352219,0.30649036214109665,0.17814979026018743,1.0
0.44898853033018404,0.4284825511276453,0.34590354502054055,1.0
0.42431065979865856,0.29867858709842754,0.2295174793611761,1.0
0.33656890226755415,0.13683385962187267,0.054517219556836624,1.0
0.35277120194789074,0.6492917504073926,0.41425946096552724,1.0
0.4756398916090797,0.5062033522748057,0.4226254661519071,1.0
0.5409788530499866,0.735997185551163,0.6248741890805931,1.0
0.3043253740614576,0.5386250021147034,0.32563493751769984,1.0
0.5025906736106635,0.7365947320238883,0.5904533384891297,1.0
0.4247595865765306,0.7650131042339581,0.5718118418808968,1.0
0.6178639487521016,0.1629025544913339,0.2832214401103194,1.0
0.5257776884320767,0.6080703063568376,0.5157798635419211,1.0
0.6362967905166363,0.6455999905953707,0.6193669037462042,1.0
0.585343092815796,0.2309365777119964,0.25447615116729516,1.0
0.39215787795972523,0.5974933886877176,0.4314044836561972,1.0
0.1733129510596904,0.5988574535756631,0.27673552896517783,1.0
0.5634555785375741,0.5150790807710494,0.4684678760467912,1.0
0.5332254946517684,0.3936804110213632,0.3505316721581828,1.0
0.15025953254394725,0.3914177287033608,0.11685816173426955,1.0
0.560678459393632,0.6825950859623331,0.6048849581051098,1.0
0.33388483414247766,0.3707138620124616,0.22258367267244444,1.0
0.27799467758308044,0.5523508661840832,0.24511194298210576,1.0
0.4012215151288487,0.16552275684168322,0.08182600236229276,1.0
0.6770554079270364,0.5761549799132222,0.5901148440609942,1.0
0.44152436379745713,0.4146221435448838,0.24783906449472304,1.0
0.5595064358424043,0.8779522625909231,0.722937993933947,1.0
0.34517849310624443,0.23600554341793042,0.14007418440955727,1.0
0.3565190293528777,0.5805792872068342,0.395365778151847,1.0
0.49673221456733146,0.48267702893415476,0.4217740572883816,1.0
0.7915797488669751,0.8096795945938067,0.8332579112909084,1.0
0.4673438563674426,0.5004801343019762,0.39110860252113355,1.0
0.8420927191062266,0.7056049681178416,0.8225348762542191,1.0
0.21444012853151345,0.4825399588420776,0.20395978427721362,1.0
0.5310027239695441,0.8155031714968785,0.6810365154836067,1.0
0.24980160717129174,0.702822550839576,0.3983631082724422,1.0
0.30144578661160154,0.4795837532425191,0.2852655065438093,1.0
0.15158018495082456,0.5751032054726252,0.24840850621873428,1.0
0.5926000157324706,0.20084532553729612,0.2726291888640716,1.0
0.38416932991759867,0.5329373863226765,0.3679884408397279,1.0
0.22655667872809795,0.4787766809330148,0.202162410132949,1.0
0.4371560330248175,0.6323291251731242,0.4662765233206374,1.0
0.6552725258132518,0.3802186102831313,0.46114240804300843,1.0
0.2726201711843141,0.4422085997024382,0.23218579926295874,1.0
0.3415978779517712,0.5252422459167653,0.33894821575551237,1.0
0.5515266774341315,0.5742607828665258,0.5172564032499214,1.0
0.442647090401496,0.15258529933622866,0.1417265815595215,1.0
0.39863267605708275,0.5453031484726093,0.39632338063657035,1.0
0.5677399492071489,0.7324649426423039,0.648957699049176,1.0
0.46617872430263324,0.1342694328384541,0.14865666285865553,1.0
0.28863096884807904,0.46338151171782815,0.2504268058216408,1.0
0.5050345375350928,0.22916631492630823,0.23471504924445352,1.0
0.43556324518737105,0.4027272547697993,0.32446785209976153,1.0
0.2875782541986558,0.37085635885803314,0.19174666571925617,1.0
0.436924968114425,0.6473530767260169,0.49709153167120057,1.0
0.49194400890511164,0.5675315837586254,0.4738843153274195,1.0
0.4851098026754913,0.37929045355240726,0.33330776879553103,1.0
0.5313489495629957,0.5493899013077553,0.43540717410258967,1.0
0.24146407793254113,0.4215095164671284,0.16787682815795046,1.0
0.5441716195089172,0.5144947986547549,0.39805006435420254,1.0
0.3966358564887113,0.8255227451190208,0.5524587589704016,1.0
0.6470648447192205,0.5854592149679106,0.5928595067353706,1.0
0.36563766302416956,0.5650831207963397,0.38143098922290003,1.0
0.595419061008357,0.7553544964645387,0.6823124814855577,1.0
0.8138560429310088,0.4844666934856287,0.6343714930587119,1.0
0.39727205488856393,0.13181110553440661,0.1013184920595186,1.0
0.44210584512978457,0.7108526291044889,0.5140356656206361,1.0
0.3927211839112786,0.4645552673926611,0.3302452302195243,1.0
0.4703683724497488,0.2716817792541772,0.2322031388139777,1.0
0.5636842988603223,0.6092428711176263,0.5315433259037293,1.0
0.4466204889143708,0.7720068733967586,0.5850900522840363,1.0
0.6686806406761434,0.5112681018597945,0.5515116845982881,1.0
0.3340788355210984,0.6328448899675148,0.41742179783462974,1.0
0.4399612305050903,0.7014052026891042,0.47176471991917357,1.0
0.4244356262199948,0.3739340155166013,0.29136184862859993,1.0
0.24905474438046224,0.6969012979607903,0.3899396463485787,1.0
0.6966800233219259,0.7359690730137229,0.7138781394921646,1.0
0.47900505899663304,0.5339320589452169,0.4442168066195702,1.0
0.4448848333007842,0.4847612791144311,0.3804401485044787,1.0
0.3569350414822641,0.5204044773972304,0.31939285426794395,1.0
0.4190882624345932,0.40629949710944313,0.31597162012984953,1.0
0.6724387005618484,0.5786644090487463,0.6146335677989219,1.0
0.47305568651900015,0.8205314358090089,0.608822367653958,1.0
0.4767427816508205,0.5035532185254277,0.3420411701344902,1.0
0.20448948053095886,0.4837622299172469,0.2179143432038223,1.0
0.7470931499979123,0.6305721424907784,0.6995954291945535,1.0
0.3544727394913299,0.3339558065064866,0.2093486994026392,1.0
0.5773967638043725,0.48055209414961936,0.44604709696651174,1.0
0.5092412889814311,0.15594210298359598,0.17812576143983921,1.0
0.15873172276300984,0.6073559569270738,0.27352780358104045,1.0
0.3480640889210628,0.49163551843593273,0.3204699186063822,1.0
0.5454152157238996,0.6107752699048355,0.5205778053166152,1.0
0.5517016294563292,0.5448600751978971,0.4931206350505061,1.0
0.4856318955534782,0.4288959345356433,0.3467730587852038,1.0
0.7185964199192327,0.7209952846770198,0.7406941839222931,1.0
0.6172575574367188,0.4865080854677312,0.5037133129922521,1.0
0.26069595765437814,0.5393648587276123,0.291646017009519,1.0
0.35024644163206603,0.20749459274410814,0.11916703964106717,1.0
0.6869008496954511,0.7934567923570897,0.7678098619914204,1.0
0.6042093688730958,0.6394787728466005,0.601458742439418,1.0
0.5418233124481548,0.8056369261051076,0.6724868888692976,1.0
0.5981707116205726,0.5049461114399587,0.5112428455195004,1.0
0.4331775090714359,0.5503129348163736,0.41289656528800894,1.0
0.48565366558992307,0.675220699137297,0.5350607431887895,1.0
