x1,x2,x3,y
0.3376121375207797,0.42824717079488733,0.23820282114271382,1.0
0.5587006340901013,0.8271578878965916,0.5984128599850751,1.0
0.22597447176265567,0.6018059416465691,0.23353042460335266,1.0
0.5827999533428472,0.8271131031121834,0.7961483632609955,0.0
0.3827057853045122,0.43364452901191863,0.23527321948825697,1.0
0.5542981870958028,0.43447401712913175,0.39227371116312754,1.0
0.6016924777602298,0.690924511310435,0.692478712512556,0.0
0.5987495163372469,0.5330766018867026,0.486765382708475,1.0
0.4739736287041821,0.5205862983489083,0.3647607460619945,1.0
0.7427569364951659,0.5113199820798976,0.5535501069690029,1.0
0.49284404735557824,0.650002423932219,0.4980375968667027,1.0
0.623289453554899,0.4924998706471734,0.4720308892728415,1.0
0.5974009981334295,0.7244996083414639,0.6804256556759628,1.0
0.7429090697546555,0.37304081917968374,0.49345286779636127,0.0
0.4429854881803296,0.3836585298846326,0.36613927367584426,0.0
0.4217991748243305,0.7742114213817582,0.5988119332458944,0.0
0.692896618896099,0.4845144663494885,0.4898827190580482,1.0
0.523799840736261,0.2790093003924548,0.29112633925081344,0.0
0.47614661529005803,0.41503264875060814,0.35130390770814085,1.0
0.4011896393507285,0.7000068412076088,0.499629778292565,0.0
0.6258764244222497,0.11350885122107675,0.3898290305199832,0.0
0.2408398100322937,0.4820725422553047,0.3162058316465827,0.0
0.5395539143925668,0.502970343956559,0.46943423806969464,0.0
0.5261371001481763,0.3866265893299785,0.354765794190259,1.0
0.4807677020481475,0.24201712802999326,0.17719542636604327,1.0
0.4600306031817454,0.4220558929530593,0.32881607860396833,1.0
0.27242975991785223,0.4590755411146846,0.23715009156117578,1.0
0.2134196482742623,0.28464164173553425,0.1794645556872159,0.0
0.21825017887197767,0.4897495766710968,0.17159603819205355,1.0
0.5644585097899041,0.38585651338042765,0.389388056892166,0.0
0.38651913084439554,0.5611410298563332,0.4211404359156784,0.0
0.37357111950751837,0.6203289200140422,0.42609056588594874,0.0
0.30790296472084444,0.41229163882439507,0.27058646098543404,0.0
0.4651409494549184,0.8729825806874827,0.679464246647842,0.0
0.32797409403826244,0.3099311419930482,0.2123204455952187,1.0
0.37793592839959905,0.6625894080543956,0.4464233529061389,1.0
0.3518865997405163,0.4544927072110517,0.29583333904156933,1.0
0.46529832189694154,0.40593634528150896,0.3404461474164143,1.0
0.4415641671275569,0.4242841144531583,0.3527107824921493,0.0
0.7841555863474434,0.531284668479982,0.6229331884680406,1.0
0.4938144253208317,0.6902932717259718,0.466124894937594,1.0
0.570315101161345,0.25085921148586077,0.22286859031136483,1.0
0.4164327488073867,0.2954455623381816,0.29568020815144885,0.0
0.3330701107898033,0.16781318665038833,0.10471474887358481,1.0
0.34774956219466463,0.6320904958211581,0.45663301110317267,0.0
0.4770098109352816,0.48986912962320756,0.44549676030902585,0.0
0.4149084709719779,0.38908260337501366,0.2932107268783535,1.0
0.4948825944936398,0.5063587488220846,0.4006145309090007,1.0
0.5325590333562108,0.7256007109232744,0.6694200120090895,0.0
0.27771423022540054,0.5203539268675069,0.355352540924326,0.0
0.5016809931123912,0.7189756037978157,0.6254352535193767,0.0
0.38665495308315734,0.7346903846857193,0.6325847077496737,0.0
0.5276687788911758,0.6896844414003371,0.509431894027839,1.0
0.6054648640896393,0.13691836411293734,0.3068427864418689,0.0
0.4891888413209015,0.31258389659549973,0.27104733825553945,1.0
0.4231502926691513,0.5435518549237921,0.3483475556344948,1.0
0.513040166787905,0.5982936364208445,0.5565755657808764,0.0
0.36426471485752915,0.5249915690135417,0.3244761381984506,1.0
0.4914206623179022,0.2764537027084712,0.2680596905573,1.0
0.6274820935353216,0.6027631599658703,0.6626616278292676,0.0
0.4281524803762776,0.28964269802843695,0.22627734438986188,1.0
0.3984020512319502,0.7741990724906548,0.4351804352409004,1.0
0.576632821292254,0.22687887846467955,0.3014840197845948,0.0
0.38120771455297064,0.589337680128312,0.5037225629346431,0.0
0.1477497555789731,0.560777295026837,0.3130034118985188,0.0
0.5469551177664898,0.4834649757364753,0.4977279629348124,0.0
0.4734384346503832,0.7252197866143093,0.5672429980395817,1.0
0.5493583571650972,0.2832044935712001,0.2351727382557566,1.0
0.5083530301419479,0.38659096932514386,0.4102357366599551,0.0
0.14045174843356667,0.36007045618320777,0.13600533095210238,1.0
0.4152709247493427,0.38622472692806936,0.27682356908917394,1.0
0.4406613323314796,0.5462925027345589,0.38453932546651,1.0
0.5546767321948889,0.6699440765686542,0.6291166076361971,0.0
0.5102292881423635,0.7571595073282392,0.5894727594246641,1.0
0.3026197753098154,0.3557832149599344,0.2899002172609476,0.0
0.8274617246462664,0.43055740812758664,0.5212363941176128,1.0
0.4593428205316344,0.5073265532171687,0.38758014189420764,1.0
0.5501060959378214,0.7071165452299772,0.5724486547416066,1.0
0.2681813485867879,0.534742377604469,0.4073358121323246,0.0
0.38952867958445375,0.17658953451981446,0.19405677517215505,0.0
0.6676611963736278,0.547573128934333,0.6258594414054336,0.0
0.46196414179689316,0.6073331979957317,0.4270429468171779,1.0
0.43349082299289526,0.36690813920036697,0.27857851562426467,1.0
0.4358358624862821,0.4127645711902164,0.3578420574185919,0.0
0.5592826204286419,0.8673911891393649,0.8518922861962994,0.0
0.3355420821351056,0.24458627417743492,0.18583825956236227,1.0
0.3614032409967124,0.4572527796700639,0.2825624184601977,1.0
0.33727503004709686,0.5754816432909059,0.4357196024165971,0.0
0.6125322086180569,0.6010468913289883,0.5103071309512448,1.0
0.5038485277174243,0.5780951479051535,0.4491855718834536,1.0
0.49418281499271227,0.47926292530339026,0.45269388234806807,0.0
0.5034874620162471,0.7033459702651994,0.4607932050624581,1.0
0.5242459043457202,0.5679235673071412,0.41590624193876474,1.0
0.45406164883809574,0.6241875610735108,0.42126476918483313,1.0
0.7292530976820436,0.4757055028354789,0.5611157655024761,1.0
0.8378577916486343,0.7084181617705128,0.9848419290417729,0.0
0.6546072005113303,0.48723701851969853,0.4971665454458347,1.0
0.47323996276114183,0.4788850588934244,0.42610296521868946,0.0
0.8422629270393333,0.7083162244934083,0.9105368096733535,0.0
0.4656150463800489,0.6899296341645957,0.5131087726897324,1.0
0.5517379585403247,0.451936692583444,0.3539970805324672,1.0
0.18352692869262788,0.4416386224656654,0.2480239606936185,0.0
0.5227138578749644,0.8120638260306291,0.6767399363520241,1.0
0.2306591336103309,0.7027962627468086,0.4118236511479366,0.0
0.29842388687454596,0.4610458854743299,0.3113139859881832,0.0
0.37906339334026845,0.7096187182825316,0.46228537026476874,1.0
0.12981083107785785,0.5560018721182649,0.3435470393070297,0.0
0.7169747215875364,0.5013201873250321,0.48796468462506865,1.0
0.5894882394193649,0.19311567689602102,0.33906733435709047,0.0
0.37832299440620426,0.5261894925922355,0.3876862163291611,0.0
0.21220298980306163,0.42091641425055987,0.2442887201924979,0.0
0.43727993896171036,0.6278568036334264,0.4922076554129534,0.0
0.6471190034707031,0.3704694875556334,0.4847160261753031,0.0
0.7806197912830417,0.5169757624368558,0.6378116214743502,1.0
0.7030990310789241,0.16880520867419438,0.3211660376265282,0.0
0.4747655822585801,0.5470451901359451,0.44345650177252643,1.0
0.406273432580332,0.39767591936266816,0.29241352180440294,1.0
0.4395187111982871,0.26300660066653814,0.2166636813272649,1.0
0.25077350787258273,0.36995737637837167,0.2737292860978144,0.0
0.3205934318012519,0.5254050436540658,0.34210046267374755,0.0
