age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3047904906137715,0.8159605901290039,0.0,1.0,3.0,5.0,1.0,1.0,0.9945164322853088
0.28885033830445406,0.8497507250958611,2.0,1.0,0.0,3.0,1.0,1.0,0.9955565333366394
0.6686518460699356,0.8447132092850513,2.0,6.0,1.0,3.0,0.0,1.0,0.9962223768234253
0.47437527815463315,0.849092195278178,2.0,6.0,1.0,5.0,0.0,0.0,0.9940237402915955
0.30079905053705114,0.8212161739655062,2.0,4.0,3.0,2.0,1.0,0.0,0.8447293043136597
0.31904974574570516,0.8479253261951569,2.0,1.0,3.0,5.0,1.0,0.0,0.8893540501594543
0.2149382513256874,0.8153049845796015,2.0,0.0,1.0,0.0,0.0,1.0,0.7558028697967529
0.3235602142404961,0.8499719064471261,2.0,6.0,1.0,3.0,0.0,1.0,0.8235306143760681
0.17373630636313547,0.8098575979261733,3.0,3.0,1.0,3.0,1.0,1.0,0.9980181455612183
0.21434843220957725,0.846771846660265,2.0,3.0,1.0,0.0,1.0,1.0,0.9965962767601013
