age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3064453437006273,0.8237386202196064,0.0,1.0,3.0,5.0,1.0,1.0,0.6416192054748535
0.2911552202297768,0.7949003540178732,2.0,4.0,0.0,5.0,1.0,1.0,0.9486196041107178
0.8148839306728268,0.8345032546927101,2.0,6.0,1.0,3.0,0.0,1.0,0.9557697176933289
0.49942497790864193,0.8430699687810264,2.0,6.0,1.0,5.0,0.0,0.0,0.8489267230033875
0.2994482864183337,0.8422917494323111,2.0,4.0,3.0,2.0,1.0,0.0,0.6151816248893738
0.3279832607615506,0.7816369911858239,2.0,1.0,3.0,5.0,1.0,0.0,0.935552716255188
0.2055412713559947,0.7878177609838832,2.0,0.0,1.0,3.0,0.0,1.0,0.9666182398796082
0.34421168186664375,0.8461880861135166,2.0,6.0,1.0,3.0,0.0,1.0,0.9661456346511841
0.12349632218467842,0.8495710072790574,3.0,3.0,1.0,1.0,1.0,1.0,0.9967437982559204
0.20551011161766236,0.5190442455299782,2.0,3.0,1.0,2.0,1.0,1.0,0.8590295314788818
