age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.30634061677128993,0.8041013345769134,0.0,1.0,3.0,5.0,1.0,1.0,0.9769557118415833
0.2956732511302936,0.36376373909403736,2.0,3.0,1.0,5.0,1.0,1.0,0.8166908025741577
0.49330741513549203,0.537792473557022,2.0,7.0,1.0,0.0,0.0,1.0,0.9950608611106873
0.43906483017144504,0.5737483411301548,2.0,3.0,1.0,5.0,0.0,0.0,0.9858313798904419
0.2911628351122782,0.8353693025455518,2.0,4.0,3.0,2.0,1.0,0.0,0.9787207841873169
0.31676291662441924,0.8497258227041051,2.0,1.0,3.0,5.0,1.0,0.0,0.9906626343727112
0.20549058371347872,0.7782934256280959,2.0,0.0,1.0,1.0,0.0,1.0,0.9952170848846436
0.23289864137469013,0.7651240193668327,2.0,1.0,1.0,4.0,0.0,1.0,0.9385192394256592
0.18985581838695165,0.8150542443529659,3.0,3.0,1.0,1.0,1.0,1.0,0.9969293475151062
0.2066376694424811,0.64768757917149,2.0,2.0,3.0,5.0,1.0,1.0,0.9977807402610779
