age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3029974278523035,0.8470195896009973,0.0,1.0,3.0,5.0,1.0,1.0,0.9950671195983887
0.29470743425930584,0.6326858440874453,2.0,3.0,1.0,0.0,1.0,1.0,0.9956960678100586
0.5467566923439745,0.8469274341154674,2.0,6.0,1.0,3.0,0.0,1.0,0.9125540852546692
0.440909358726202,0.8443209290240787,2.0,6.0,1.0,5.0,0.0,0.0,0.8378055095672607
0.3107185823751552,0.8232024067141693,2.0,4.0,3.0,2.0,1.0,0.0,0.7487917542457581
0.34990903084046304,0.7610140602252271,2.0,1.0,3.0,5.0,1.0,0.0,0.968475341796875
0.20560453330793704,0.7515204558104447,2.0,0.0,1.0,3.0,0.0,1.0,0.9944822788238525
0.37011929285321254,0.838655329322857,2.0,6.0,1.0,3.0,0.0,1.0,0.9949021339416504
0.15446788750434934,0.5645933228723812,3.0,3.0,1.0,5.0,1.0,1.0,0.6229169964790344
0.21938940517128083,0.8499705000690062,2.0,3.0,1.0,1.0,1.0,1.0,0.9888486862182617
