age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3029889103382023,0.848110797835028,0.0,1.0,3.0,5.0,1.0,1.0,0.6473473906517029
0.28793254931896584,0.7252547030772936,2.0,3.0,1.0,0.0,1.0,1.0,0.7865787744522095
0.49614233985361517,0.8258791610888025,2.0,6.0,1.0,5.0,0.0,1.0,0.8812226057052612
0.6582071808163221,0.8471810430154981,2.0,6.0,1.0,5.0,0.0,0.0,0.9320905208587646
0.3305553211889463,0.8131867901465941,2.0,4.0,3.0,2.0,1.0,0.0,0.992652416229248
0.3049934226114246,0.8448876442083586,2.0,1.0,3.0,5.0,1.0,0.0,0.5080621242523193
0.20571436720982209,0.8360929650186987,2.0,0.0,1.0,0.0,0.0,1.0,0.9964067339897156
0.23308540323011223,0.7318137345379789,2.0,1.0,1.0,0.0,0.0,1.0,0.9058929085731506
0.18265775876259394,0.8492490103672999,3.0,3.0,1.0,0.0,1.0,1.0,0.9934666752815247
0.2113683969323291,0.8328554216730067,2.0,3.0,1.0,5.0,1.0,1.0,0.7897807955741882
