age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3093859773404691,0.8495855232465396,0.0,1.0,3.0,5.0,1.0,1.0,0.7455242872238159
0.28864036927501047,0.814454319068313,2.0,2.0,0.0,5.0,1.0,1.0,0.8726843595504761
0.6001743083605695,0.8412684287968838,2.0,6.0,1.0,3.0,0.0,1.0,0.9946197271347046
0.5071538733324862,0.8484518713820745,2.0,6.0,1.0,5.0,0.0,0.0,0.9446189999580383
0.30929718417067686,0.8219675453392156,2.0,4.0,3.0,2.0,1.0,0.0,0.9693017601966858
0.3036097671485123,0.847648037688691,2.0,1.0,3.0,5.0,1.0,0.0,0.9673508405685425
0.20621151658427675,0.5659692739430562,2.0,0.0,1.0,3.0,0.0,1.0,0.7547046542167664
0.3107112965517524,0.8412701516552251,2.0,6.0,1.0,3.0,0.0,1.0,0.5475747585296631
0.11516121147659165,0.6918323496720025,3.0,3.0,1.0,5.0,1.0,1.0,0.921034574508667
0.21222057035502154,0.8496247957188807,2.0,3.0,1.0,0.0,1.0,1.0,0.666277289390564
