age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3078604389047044,0.7991502871336326,0.0,1.0,3.0,5.0,1.0,1.0,0.9965292811393738
0.2890529349641043,0.8070178566612843,2.0,5.0,0.0,4.0,1.0,1.0,0.9970266222953796
0.7373933487861437,0.8461869421827465,2.0,6.0,1.0,3.0,0.0,1.0,0.9970337152481079
0.44392161571746347,0.8499397125624598,2.0,6.0,1.0,5.0,0.0,0.0,0.9876249432563782
0.2922324868460078,0.8232999259981642,2.0,4.0,3.0,2.0,1.0,0.0,0.9890539646148682
0.3172599034793949,0.8498694186967938,2.0,1.0,3.0,5.0,1.0,0.0,0.9509164094924927
0.2084508509619834,0.613645597749263,2.0,0.0,1.0,0.0,0.0,1.0,0.9962054491043091
0.70141455238844,0.84292340126958,2.0,6.0,1.0,3.0,0.0,1.0,0.8584024310112
0.13579044809939977,0.7957224360451242,3.0,3.0,1.0,3.0,1.0,1.0,0.9928633570671082
0.22339573745943436,0.8299086240851045,2.0,3.0,1.0,2.0,1.0,1.0,0.9881090521812439
