age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3022293261464584,0.8424938690929066,0.0,1.0,3.0,5.0,1.0,1.0,0.9979999661445618
0.2877127916730052,0.8401832582310964,2.0,4.0,0.0,5.0,1.0,1.0,0.5682979226112366
0.49364836133131595,0.8431096211765551,2.0,5.0,1.0,5.0,0.0,1.0,0.9978601336479187
0.47890945861365886,0.8435717917135414,2.0,6.0,1.0,5.0,0.0,0.0,0.9226503968238831
0.30911486607793015,0.8377312405150772,2.0,4.0,3.0,2.0,1.0,0.0,0.8510594367980957
0.3397173700465783,0.8075531240336973,2.0,1.0,3.0,5.0,1.0,0.0,0.6758610010147095
0.20602764445455374,0.795755511506881,2.0,0.0,1.0,5.0,0.0,1.0,0.9776269197463989
0.4245642556847016,0.8489351696931812,2.0,6.0,1.0,3.0,0.0,1.0,0.6989275813102722
0.12229530322109342,0.81770169403012,3.0,3.0,1.0,5.0,1.0,1.0,0.9665459394454956
0.20977936997753177,0.8221242879601951,2.0,3.0,1.0,0.0,1.0,1.0,0.7452008724212646
