x1,x2,x3,y
0.6603166001192191,0.9,0.8128267093526224,0.535
0.6786715752975832,0.8429344744094858,0.6297857449161179,0.773
0.6023616472011682,0.7279112370033931,0.5588871608308329,0.686
0.5169789921816452,0.5367402315369748,0.4227723476529036,0.594
0.42065544624475293,0.9,0.6115505206405724,0.594
0.9,0.1,0.41349772190418177,0.539
0.5263484136870349,0.6188211680627771,0.3195391304900205,0.824
0.7038304082580085,0.6415902921719223,0.5825666297127104,0.665
0.4849956389900105,0.5346236910871505,0.24437520108696242,0.811
0.41159308451935395,0.6020021267619803,0.4047014175600079,0.578
