SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.12245678494517892,0.6693182838635251,0.28109009675607044,0.4287187759997405,0.5693022601907092,0.5129740913160391,0.46676002509112635,0.35118056878529513,0.43119071044452884,0.5925118687657968,0.27282760664353,0.7765417151594604,0.602890842035978,0.6689999795233419
0.7562133056964481,0.41722825434393457,0.5633711062149348,0.5072658795395258,0.732309058352954,0.4915596150825226,0.7511633230599363,0.49187744479219186,0.25822470154368127,0.41227728190062224,0.5081935842916169,0.48308901059355813,0.32150846935925703,0.5031011053379133
0.3394511718921646,0.4492922631434556,0.572449841582523,0.5711961274034485,0.6938929983558453,0.5605299905360588,0.6960605146568855,0.3646364677904117,0.8502238246235321,0.45998100911495654,0.7421912491334984,0.28964526015272013,0.7031783134934623,0.6036981987463266
0.6165703093607215,0.6858959220564967,0.4876956820798087,0.1343135990240944,0.21893190030274065,0.4262348620257326,0.46452114747567375,0.3540448768131831,0.3941741858111779,0.2725803301081947,0.5551680344561429,0.6209272113845247,0.6248398351165014,0.765363427477546
0.361379392553621,0.6084049669013835,0.45241539629491084,0.43899508644462476,0.34878427637527404,0.3898215982776362,0.5175049590217111,0.4977568792505177,0.5474054667766131,0.3121234355582344,0.3394322777939345,0.7324118487530631,0.7227111553193423,0.6173862592882037
0.5051028508672144,0.5799089455532256,0.6418936364970524,0.7976920401856543,0.5146647874486799,0.5014547316100899,0.46438377625406585,0.6696188127091702,0.6944653778725299,0.303163429263508,0.3702770536235275,0.4950124825524744,0.3330987481156018,0.8069862308062439
0.4887394113656648,0.6594964101813371,0.5062509601473697,0.5750640628833126,0.6221680322545893,0.4312077182112698,0.4027248808384408,0.6581546099607491,0.5107110111984178,0.5102100116092033,0.4977816859786932,0.42049648977722465,0.7759729277160701,0.5543173885526016
0.6366350085141486,0.5246197571622468,0.6393252764429516,0.6512243376730235,0.5765479542278471,0.5238961356661317,0.754852215968543,0.46119698460511593,0.48524283604482266,0.6005044918007189,0.34602788417593666,0.6590930952701474,0.6041065787343733,0.725554691367716
0.5357286993623465,0.48827561296060934,0.5761267739835952,0.6881936245911405,0.520417857585723,0.4607816571890859,0.4245233867773623,0.4775986532330588,0.21886269349164014,0.40905622325014646,0.4023690973141673,0.5945318449097089,0.6157132084921473,0.51668656389981
0.782273699778206,0.5886699738451128,0.5831479440583436,0.4190280727911096,0.392157702422273,0.6345429009956318,0.3658186720159764,0.2027914882911821,0.7940059069772865,0.5483902204109143,0.7635649995590594,0.4160899304941289,0.43872418241853406,0.596973060186197
