age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3077708785768897,0.7321762010988333,0.0,1.0,3.0,5.0,1.0,1.0,0.9953184723854065
0.2885884136840004,0.6538155830936738,2.0,3.0,1.0,0.0,1.0,1.0,0.801041305065155
0.673295422834003,0.8453346751420003,2.0,6.0,1.0,3.0,0.0,1.0,0.9488018751144409
0.7555762233642236,0.8499259167420498,2.0,6.0,1.0,5.0,0.0,0.0,0.924504816532135
0.3346766563770458,0.7840612928563394,2.0,4.0,3.0,2.0,1.0,0.0,0.9909325838088989
0.3286512562223282,0.8331491124408962,2.0,1.0,3.0,5.0,1.0,0.0,0.9956836700439453
0.20585393753670372,0.8471949146425658,2.0,0.0,1.0,2.0,0.0,1.0,0.9522069692611694
0.23334746460968972,0.7872336222297185,2.0,0.0,1.0,0.0,0.0,1.0,0.9952374696731567
0.11197666960355887,0.8484206803754836,3.0,3.0,1.0,2.0,1.0,1.0,0.9920346140861511
0.2133013852005246,0.8188496966289698,2.0,2.0,3.0,3.0,1.0,1.0,0.992782473564148
