age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.4619524473405074,0.8497488309051022,0.0,1.0,3.0,5.0,1.0,1.0,0.8278519511222839
0.2880298668798649,0.35036930216629697,2.0,3.0,1.0,5.0,1.0,1.0,0.9957810640335083
0.6383549110448101,0.8400856687771119,2.0,6.0,1.0,3.0,0.0,1.0,0.9269534349441528
0.6335334456973323,0.8459085698054377,2.0,6.0,1.0,5.0,0.0,0.0,0.9915928840637207
0.32432002645314273,0.7781058368213019,2.0,4.0,3.0,2.0,1.0,0.0,0.8879209160804749
0.353393292087985,0.8240225272312758,2.0,1.0,3.0,5.0,1.0,0.0,0.9274612665176392
0.20566486727561664,0.766122095375521,2.0,0.0,1.0,3.0,0.0,1.0,0.9965543746948242
0.3655626656897892,0.847221932522849,2.0,6.0,1.0,3.0,0.0,1.0,0.9952278137207031
0.11547943634302572,0.7884232741036865,3.0,3.0,1.0,5.0,1.0,1.0,0.7570661902427673
0.20557858494093667,0.7742876596026438,2.0,3.0,1.0,1.0,1.0,1.0,0.7264349460601807
