age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.30180641974031913,0.7422190736767285,0.0,1.0,3.0,5.0,1.0,1.0,0.9836364388465881
0.2885793620959192,0.7606244402156802,2.0,3.0,1.0,3.0,1.0,1.0,0.9902738928794861
0.8610302803811127,0.8419639498061946,2.0,6.0,1.0,3.0,0.0,1.0,0.8624037504196167
0.45576675087167984,0.8494043758700539,2.0,6.0,1.0,5.0,0.0,0.0,0.9466778635978699
0.33124196184974,0.7266184364360426,2.0,4.0,3.0,2.0,1.0,0.0,0.9840703010559082
0.3140693525821937,0.8311785407521667,2.0,1.0,3.0,5.0,1.0,0.0,0.6655711531639099
0.2069574459596964,0.7829983985420186,2.0,0.0,1.0,3.0,0.0,1.0,0.9966863989830017
0.44474329056067047,0.8498342706678351,2.0,6.0,1.0,3.0,0.0,1.0,0.9950804710388184
0.13836061718595674,0.8357536176786957,3.0,3.0,1.0,3.0,1.0,1.0,0.7190588712692261
0.20555627595003917,0.8264618392398704,2.0,3.0,1.0,1.0,1.0,1.0,0.9462486505508423
