age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3047736215444084,0.7294308517280914,0.0,1.0,3.0,5.0,1.0,1.0,0.7006267309188843
0.28881556191015795,0.6086260102959224,2.0,3.0,1.0,4.0,1.0,1.0,0.8240635991096497
0.9321980142631971,0.8451645583220974,2.0,6.0,1.0,3.0,0.0,1.0,0.7401792407035828
0.5075039238440812,0.8430434570545248,2.0,6.0,1.0,5.0,0.0,0.0,0.9968189001083374
0.30019709743346606,0.8266432736014524,2.0,4.0,3.0,2.0,1.0,0.0,0.9783178567886353
0.30517161692138844,0.8387447045441065,2.0,1.0,3.0,5.0,1.0,0.0,0.9851093292236328
0.20596901496890904,0.47216697459841733,2.0,0.0,1.0,3.0,0.0,1.0,0.9843454957008362
0.41067476214674387,0.8386305713061163,2.0,6.0,1.0,3.0,0.0,1.0,0.9241841435432434
0.1954504190366585,0.8219970024814796,3.0,3.0,1.0,1.0,1.0,1.0,0.9955403208732605
0.2094438611654596,0.8213422067660956,2.0,3.0,1.0,3.0,1.0,1.0,0.9950344562530518
