age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.31728283813680264,0.7279264766345882,0.0,1.0,3.0,5.0,1.0,1.0,0.9908150434494019
0.2906132452271197,0.6835008925800268,2.0,3.0,1.0,1.0,1.0,1.0,0.5961219072341919
0.49419120557697155,0.8320754208456673,2.0,1.0,1.0,0.0,0.0,1.0,0.9594848155975342
0.456255370220611,0.8499611522556414,2.0,6.0,1.0,5.0,0.0,0.0,0.989180326461792
0.33866992954296327,0.8440513045704745,2.0,4.0,3.0,2.0,1.0,0.0,0.9870320558547974
0.3730584692920785,0.8123136517895574,2.0,1.0,3.0,5.0,1.0,0.0,0.9969559907913208
0.20585728061345995,0.7935117571352353,2.0,0.0,1.0,0.0,0.0,1.0,0.9871572852134705
0.23309889267552217,0.35459970163957827,2.0,2.0,1.0,1.0,0.0,1.0,0.9824089407920837
0.12959824170445589,0.8468047135330173,3.0,3.0,1.0,1.0,1.0,1.0,0.6904938220977783
0.23062777905231108,0.8330264828421787,2.0,3.0,1.0,3.0,1.0,1.0,0.6743729114532471
