SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.27281366114249395,0.7022550981324539,0.4557655492796052,0.31109601787637053,0.5235773895213074,0.22391184936120492,0.7529501043888112,0.4733746852006237,0.31727138525587606,0.5172090557308606,0.5482429990355568,0.6749869743582796,0.5525125511226728,0.7851654301012317
0.5240257226641686,0.3564773892801216,0.6509142835235208,0.6881985457260126,0.7322754447247274,0.42689300504973,0.5885912777721664,0.4462203073317147,0.3179334207914306,0.39530528096864326,0.4791166134455461,0.4189827672758023,0.3490839909515765,0.6023036760992138
0.5806000569790678,0.43677654768140417,0.6613515311036833,0.5717127844078477,0.7731708385160155,0.5591760620155272,0.7084608700517172,0.4482941824896033,0.847857215498984,0.5105539658245651,0.5201247381096757,0.18617653023689767,0.5036469459163286,0.7792320387523873
0.5556136683866041,0.6144935457028889,0.6279213393100613,0.14565689649553365,0.29411003331109065,0.28139657093373793,0.3904533152622823,0.48404104263597314,0.4092731650749557,0.4547696254736788,0.39444467270939443,0.5764834397783976,0.6716588892885569,0.6511419892217535
0.522990091642797,0.6335489264561841,0.4481835244800481,0.5720826306103549,0.4288064114165111,0.5883583863038949,0.5251748985361031,0.6691292929485723,0.5357547309032548,0.2811977390217412,0.371903165436533,0.6199461455774321,0.7726950352737401,0.543372758247083
0.3364012536057627,0.428608038247793,0.5849927893110505,0.6563140956060312,0.6231151253525157,0.6641967553827197,0.5216676212243418,0.618961902373436,0.5723270773501727,0.2343862776787058,0.4429118140172549,0.27292796319930634,0.3205646539951602,0.6490099286134533
0.4581692624083622,0.6786992308665305,0.6693952067908654,0.40440329257707597,0.3383337016753981,0.43410307377802343,0.37246031093501075,0.5123918254475218,0.651790006678945,0.7083636701930365,0.5626063672709471,0.5228596337499268,0.5950461654503972,0.5672236430381953
0.7670359636470607,0.6167981519693841,0.5670794623280402,0.5797452192457969,0.35505035747342717,0.3181084653429921,0.7462394871795456,0.47768846757491135,0.2291440609036466,0.3856149488148083,0.5001295530879221,0.625794851577289,0.5142129229601171,0.716206160412489
0.5544936544385409,0.656742021259743,0.5710720459778833,0.6541997302645276,0.3576760341896098,0.5648334112399804,0.4954829812469831,0.3437026442047296,0.16347548497521688,0.2778329923287246,0.5318752682079885,0.5047918178773276,0.8592001635987397,0.916653732364378
0.7416824233562075,0.6081579361423162,0.5077817508801536,0.6848206457182908,0.5168854327703567,0.388467734604731,0.5547052715403906,0.3509544246372026,0.8665509578204516,0.4860454096099697,0.7780456934607748,0.519919393836246,0.30017688700423595,0.5386453280833354
