SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.3123272969047852,0.41237299559146356,0.33383366137479414,0.3722409194877998,0.5647265049726006,0.2998854599028318,0.5995959190500727,0.527593380674047,0.4956234697070919,0.7513249531095229,0.4187144280468791,0.6705829018986564,0.6380350447979457,0.019935553662620387
0.5011164018349276,0.4604228227829767,0.5721661939478329,0.4992682865821833,0.7545557306101034,0.5434503379779252,0.5585393529421807,0.49585719859117405,0.24050450043296748,0.5485835538340526,0.5795743643459663,0.49743150226741156,0.38361593422641194,0.4258184139621466
0.5529165785159231,0.29607521218985505,0.5307125290310918,0.5447978338679652,0.507494909628297,0.6151908594796284,0.6624566254399407,0.4974753825779545,0.7978309567567765,0.45357314570088525,0.6527809208120279,0.3287223214762563,0.4591353358973447,0.05591587103484106
0.629791693797808,0.6874322706194061,0.4051313723021968,0.3375834461744215,0.24581619091447793,0.3281737152532811,0.552705794249862,0.571321339062487,0.5453256443878625,0.4556158373588877,0.5262925682319052,0.6055489491528703,0.629565572633231,0.26876641335175794
0.6067802946119215,0.44807100607111144,0.37484711514383606,0.5233656048533087,0.41303351329588,0.5136766305175622,0.42977796296944953,0.574682390381719,0.5064294751773702,0.4353395340532789,0.4289957396064348,0.762024976662418,0.668102287320387,0.036130769890989956
0.4466181569046046,0.48486093483251635,0.6210530340259887,0.6451053574885051,0.5157698223700777,0.5092080402265465,0.39190188149262584,0.7478180534825993,0.5237971755999468,0.3348940704551097,0.3896965245760721,0.34553879911291924,0.4000015951470838,0.4206808253411469
0.4255550965065976,0.5410196535562758,0.413927930700409,0.4933691864822692,0.4468768835970494,0.4745167943128438,0.41270480241077784,0.5921391128426351,0.6021666772664773,0.6547232481947342,0.5535755095263922,0.5613853449805956,0.5565811960063998,0.05562493810801713
0.6336172936196849,0.5607176072287894,0.37239660267344177,0.4908509324446358,0.4127900518687068,0.36440291427983335,0.6059167147775609,0.43965090649701305,0.41182049445473395,0.4813750821322476,0.468842404757009,0.677559615766959,0.6058477186936034,0.22136971033055644
0.5198412702610316,0.4207785873627914,0.4881718700055251,0.6104725960000794,0.397665738207312,0.5243777324043916,0.5123545974201947,0.46632446551002477,0.2700748506570661,0.42891355282553695,0.5207787485322338,0.48517387324831873,0.5889063035412492,0.13868342450707474
0.673676806287869,0.4632241842335054,0.4754084226482926,0.6508218599518473,0.41896136593821365,0.5627059049643176,0.43034541960242,0.18811450939267377,0.7751543411701995,0.5349168482836782,0.8787538249889645,0.5279317434416173,0.45537426253292945,0.1335978576875057
