SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.4048056697748451,0.6633679108880299,0.34469047211492865,0.30172246558051996,0.1605914132034454,0.38606614146674456,0.6730049368380602,0.0912617890267784,0.06813841261454034,0.5652990704405011,0.5336820918316197,0.9661313776727907,0.5494724898811673,0.544
0.36677395400613766,0.712102508541532,0.3905248240327496,0.5295807827902244,0.1510996209778631,0.20484960363409388,0.1848164243251854,0.5051626982259905,0.5385772956900061,0.2804277253313444,0.37579995534531474,0.5397950283979994,0.848087391472402,0.521
0.741089117021068,0.9,0.5548690236550367,0.2181417725632605,0.10148322337997662,0.22455612915509815,0.523756560322647,0.8382193064865612,0.7545822806706879,0.08812816264755641,0.2920083051118789,0.2536307656050303,0.2056706935586171,0.965
0.5577074099379552,0.5512839810303055,0.7997293132790315,0.5141657029500704,0.8461978917262755,0.2739271746666201,0.6978863404046628,0.05519003550321688,0.09806953762769088,0.785175938051305,0.009681994181384379,0.09344591200964825,0.5435547927774693,0.999
0.6087071219241383,0.5453742798002273,0.3211925762705933,0.4586735883234032,0.12405986024552995,0.7240259488582212,0.029842360399264134,0.34648652354140663,0.8465951295796535,0.15404123400244119,0.10552723340035808,0.24273963460331782,0.31614276414272846,0.541
0.19645899998664995,0.847774768866343,0.876436355979775,0.27065972836512975,0.6006817072569566,0.15586157081486218,0.0910295476712567,0.7393172198923706,0.46487656343921224,0.3232842498469528,0.01918397200046562,0.2330432221004326,0.574303152019346,0.999
0.29563063747198104,0.9,0.22002845856741027,0.7905769324758356,0.5207837174239341,0.015866601936394553,0.17203062255377732,0.5939601291963342,0.6423058789120673,0.26745363678410317,0.1129254503193734,0.011622320496957106,0.9816801440182191,0.966
0.9,0.5447546593501443,0.3282606122532413,0.7140372224580779,0.7540734288530939,0.2250009692926206,0.3011214610196695,0.004406142721262274,0.05646849110516827,0.5952015968636036,0.08495717273369552,0.2818856503315401,0.14741649133978807,0.923
0.40673654619185806,0.4150561209415071,0.9,0.5988935549062318,0.127708717095515,0.5533298238336726,0.4612506225858507,0.5157546780530473,0.10182700313275761,0.26339883279604526,0.03132142219802114,0.9607570877091115,0.4115965975766961,0.855
0.2608401763560799,0.5863209431774241,0.5940412982314847,0.41963676593013544,0.2634811787869371,0.802261310319112,0.24947330197832274,0.07830654920181224,0.6463590738629162,0.22442026809466709,0.8400498409048586,0.3709225860964457,0.40021281251908347,0.91
