SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.24498649742874437,0.6367403667893559,0.4112734899373666,0.5547098268235369,0.4628844693199814,0.3228971106486378,0.6248619400228824,0.5429994999540152,0.41073584270976343,0.41539345743018274,0.4773361975464775,0.5978224263897772,0.6686560676014063,0.5665958160904571
0.5586875880742846,0.36251716421704105,0.6532217717082502,0.5408471221396413,0.8433991538291228,0.560914589810152,0.6447378232094803,0.32007485161382426,0.29728424894802724,0.5397070046038155,0.5685116194053156,0.6034224713908233,0.34861787301963504,0.6146430124639978
0.5811733514276929,0.45509825315336094,0.6543886960111058,0.7662936083378631,0.6838958311605915,0.6160333862556857,0.7623668446223111,0.5092390095838792,0.8220438991244226,0.4154085060034623,0.8053579595461742,0.3603834388645578,0.49268880764299733,0.5416667338312967
0.5974176793108832,0.6932207979752464,0.502865473986458,0.23434168328241206,0.4342280142816977,0.294816198365535,0.7677869667192417,0.7518170621818779,0.5176172166644741,0.3896336331226339,0.4851174232499417,0.6036758379169544,0.5141556268461558,0.5678173198690959
0.6268955287646356,0.6232283867035153,0.5947653466585692,0.42472437269539265,0.282295682567102,0.6676153121847436,0.2949321033113249,0.5599007956196579,0.5173986027361076,0.27006111010700884,0.49880281398757853,0.6422395893560611,0.7362559555066982,0.5749869478500506
0.4733338120757532,0.5414398138263082,0.6725018872220511,0.556700241749084,0.3809957458437137,0.6240355060309217,0.26702171144998565,0.6649392303392427,0.4936532929265283,0.17284637630926783,0.3911866081968107,0.46569346982934934,0.3548021845654165,0.7326693652884262
0.45826837882503174,0.7993089289684848,0.3710853293636525,0.5197155336357574,0.43256253423952784,0.5102730910358888,0.28247496157402857,0.5238851646826058,0.6569119245389692,0.5538519903017431,0.4907205878955029,0.523687230123234,0.5607904603829149,0.6314045413404905
0.7806438869929608,0.6033909654912383,0.5072043971098521,0.5875804868876523,0.4840227831335451,0.4868157397817858,0.7691628003595932,0.5251450546126895,0.4698633076443184,0.6074038376930996,0.38284415032664504,0.5928821765655056,0.5028051690166813,0.5215326619459791
0.6259762542979281,0.6174245474132458,0.5789662555887809,0.5537759903193311,0.44033739397262717,0.33959518589245674,0.3849839729920032,0.5317407888258741,0.3496192233000999,0.3854981701296163,0.642942651149641,0.579095725435725,0.5948895766390182,0.5124535435463962
0.3746936632971174,0.48566330727571,0.4259152453103617,0.6831625703647516,0.4999660676202302,0.6209923230383706,0.5679318701973024,0.05160777545051792,0.7738746075727244,0.3797481129191101,0.9305290664235687,0.5149576070605753,0.5440694443918304,0.5206768265806171
