SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.2468543477636545,0.6956001173191432,0.2601492449374997,0.4607600094958812,0.7405132329103233,0.25472196072503733,0.599660096450716,0.5996638362370755,0.47705800697351863,0.5926306655727358,0.3758830014079398,0.5699758101581068,0.5691627657327198,0.506669621530882
0.38841004715157607,0.6329187149773414,0.5861719048439245,0.621889500437363,0.6043945535050866,0.5823714486138027,0.5262969050756058,0.2982893148067225,0.3905233977676771,0.6085661979906839,0.5684705867741116,0.5550616725336803,0.2824594832342338,0.8969056090579434
0.34917569707487095,0.6605213162221659,0.48586290240943636,0.5420000418378963,0.6300577807664645,0.6348846145979239,0.5949109716063736,0.43301488757475454,0.9247229273382612,0.4597468167292747,0.7332115098449572,0.2758424716139954,0.592382146635463,0.8219884546420161
0.524387078181251,0.6881174322668954,0.5836610450803295,0.5481483874615163,0.35707229571779986,0.39863965000051976,0.5899047611879402,0.612214055170757,0.5021472504515232,0.46578613088774223,0.5294005373220556,0.6243493330026654,0.5940546902373874,0.6539502592510372
0.4320292062190939,0.6926626334236426,0.4574700545094508,0.6787585555535964,0.45642059610732744,0.3185555446513813,0.3532478150865724,0.6011019260655224,0.36350748983334985,0.4262838732735562,0.37413594757875923,0.6528317938045218,0.6293388187294782,0.6214252120066345
0.48724199549525227,0.5810344584940627,0.6136315168326861,0.7762648694258052,0.671144162278489,0.4880647904412002,0.41209987268141146,0.7113636360667489,0.4981141083180113,0.17586724393361758,0.3774214128732235,0.39078147141312586,0.45655778035959493,0.8878565557900978
0.20675394832168392,0.6849611265366308,0.601225462120356,0.6923601216234089,0.3833026938649892,0.42286307514245525,0.5801034386007463,0.5379819571874982,0.5281538367250063,0.6269502988474829,0.6117034556698911,0.6135886945028356,0.6483127561631246,0.646788909436815
0.6137225578474872,0.6334968698537751,0.5145844282256348,0.45170857722690777,0.2506091285903877,0.2534390424997808,0.6165291610189836,0.2404518161949325,0.21314323785594208,0.5572734452583085,0.4627691494527766,0.6171939831609513,0.7994095847856505,0.6978252363546266
0.604841524993052,0.6830640866878132,0.5378542397592969,0.5784995797892005,0.2749412649172853,0.5556814914000665,0.4823033252264748,0.6742652587585312,0.23109127896044465,0.4711559484042765,0.39251923417737344,0.29437012101776583,0.5359805588629247,0.5930997711529407
0.6965566143564954,0.6387159641362088,0.48411838930864,0.6229977011848883,0.5878293538702777,0.6385481533186916,0.32756944411232514,0.043895962882332815,0.6884679015342084,0.5223893120031278,0.9882542133979622,0.6199679326378009,0.5987892728728279,0.69708447897177
