age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.30363764780650543,0.7425731714580395,0.0,1.0,3.0,5.0,1.0,1.0,0.9979998469352722
0.2959784902376242,0.6738651939184619,2.0,3.0,1.0,0.0,1.0,1.0,0.9439293146133423
0.4980608021598383,0.8260886024483388,2.0,6.0,1.0,5.0,0.0,1.0,0.9939209222793579
0.4487022165942854,0.8490935978424997,2.0,6.0,1.0,5.0,0.0,0.0,0.9917564392089844
0.3047207145649724,0.8019511586836566,2.0,4.0,3.0,2.0,1.0,0.0,0.9873430728912354
0.08348116077309088,0.3682933519958892,2.0,1.0,1.0,2.0,1.0,0.0,0.976495623588562
0.21539790461704364,0.8131814378872456,2.0,0.0,1.0,3.0,0.0,1.0,0.9165877103805542
0.582477068199368,0.8370903092614915,2.0,6.0,1.0,3.0,0.0,1.0,0.9909918308258057
0.13713013151500075,0.8141116971732203,3.0,3.0,1.0,5.0,1.0,1.0,0.7362036108970642
0.20925697994676706,0.6810664950977743,2.0,5.0,3.0,5.0,1.0,1.0,0.7122293710708618
