age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3062598828483992,0.826414468737528,0.0,1.0,3.0,5.0,1.0,1.0,0.9953588843345642
0.28995429418034596,0.8461736074240824,2.0,3.0,1.0,0.0,1.0,1.0,0.9233052730560303
0.5004119214550635,0.7173737634283157,2.0,6.0,1.0,5.0,0.0,1.0,0.9089276790618896
0.4669608117440165,0.8494606831124641,2.0,6.0,1.0,5.0,0.0,0.0,0.9708667397499084
0.320658576028533,0.8424007851889812,2.0,4.0,3.0,2.0,1.0,0.0,0.9842909574508667
0.3144547743014906,0.8157534910192138,2.0,1.0,3.0,5.0,1.0,0.0,0.8364377021789551
0.20596901496890904,0.842207812815317,2.0,0.0,1.0,0.0,0.0,1.0,0.9977188110351562
0.3321539141620586,0.8439901440698439,2.0,6.0,1.0,3.0,0.0,1.0,0.879145622253418
0.12391118910060037,0.7069003987332654,3.0,3.0,1.0,5.0,1.0,1.0,0.9932132959365845
0.20548898303582055,0.5975721518468491,2.0,3.0,1.0,5.0,1.0,1.0,0.9970281720161438
