age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.32549891062801617,0.847365260750965,0.0,1.0,3.0,5.0,1.0,1.0,0.9898703694343567
0.287676247235007,0.7432061912228242,2.0,3.0,1.0,0.0,1.0,1.0,0.984704852104187
0.507632338163943,0.7876310169478653,2.0,6.0,1.0,5.0,0.0,1.0,0.9948745369911194
0.5278504769289707,0.8448078346652748,2.0,6.0,1.0,5.0,0.0,0.0,0.9944398403167725
0.30550343693109716,0.8380354426645441,2.0,4.0,3.0,2.0,1.0,0.0,0.8539760112762451
0.546278576866464,0.8491366298658151,2.0,1.0,3.0,5.0,1.0,0.0,0.9913575649261475
0.20781696337217181,0.4963591755753568,2.0,0.0,1.0,3.0,0.0,1.0,0.8951805233955383
0.8310970153394875,0.8342464109923046,2.0,6.0,1.0,3.0,0.0,1.0,0.9928551316261292
0.1554534893320222,0.7609008623167306,3.0,3.0,1.0,3.0,1.0,1.0,0.7481182217597961
0.22579771693477008,0.8498123951568923,2.0,3.0,1.0,0.0,1.0,1.0,0.9935795068740845
