age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3212356934478888,0.7567141535876234,0.0,1.0,3.0,5.0,1.0,1.0,0.9920420050621033
0.2886188936330257,0.5980888178880632,2.0,3.0,1.0,2.0,1.0,1.0,0.9929060935974121
0.5116116382390449,0.8437065389928536,2.0,6.0,1.0,3.0,0.0,1.0,0.9966974258422852
0.5666460857372085,0.8499001839361452,2.0,6.0,1.0,5.0,0.0,0.0,0.964508056640625
0.3057116918609204,0.8175277413096873,2.0,4.0,3.0,2.0,1.0,0.0,0.8581444025039673
0.3310139594280498,0.7945764973313878,2.0,1.0,3.0,5.0,1.0,0.0,0.989736795425415
0.20594366545251974,0.739602652233788,2.0,0.0,1.0,3.0,0.0,1.0,0.9965242743492126
0.4545711459202294,0.8432929889404317,2.0,6.0,1.0,3.0,0.0,1.0,0.6996685862541199
0.17933602089547412,0.6947085720954937,3.0,3.0,1.0,1.0,1.0,1.0,0.8955840468406677
0.2103887619557393,0.6678530816362696,2.0,3.0,1.0,3.0,1.0,1.0,0.8048629760742188
