age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3042027517483413,0.8106402088578937,0.0,1.0,3.0,5.0,1.0,1.0,0.9980783462524414
0.29251269381721395,0.8378100181620352,2.0,2.0,0.0,0.0,1.0,1.0,0.9976968169212341
0.5033950902211438,0.8366245540874074,2.0,6.0,1.0,3.0,0.0,1.0,0.8267532587051392
0.4737029659608212,0.8485165140043787,2.0,6.0,1.0,5.0,0.0,0.0,0.9438808560371399
0.31400851005166885,0.8113688869211607,2.0,4.0,3.0,2.0,1.0,0.0,0.9060083627700806
0.3171740362838178,0.846376565881833,2.0,1.0,3.0,5.0,1.0,0.0,0.8236474394798279
0.2057827711084342,0.7939495317239493,2.0,0.0,1.0,1.0,0.0,1.0,0.9582439064979553
0.5820378846889509,0.8494623184671519,2.0,6.0,1.0,3.0,0.0,1.0,0.9958333969116211
0.11033608172088008,0.7098533039206988,3.0,3.0,1.0,5.0,1.0,1.0,0.9957523345947266
0.2091154531698036,0.7605264516099198,2.0,3.0,1.0,4.0,1.0,1.0,0.9978585839271545
