age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.31608682906536456,0.7196676304158139,0.0,1.0,3.0,5.0,1.0,1.0,0.9920979738235474
0.29037271304171025,0.8374563355088087,2.0,1.0,0.0,3.0,1.0,1.0,0.825141429901123
0.9491306930103081,0.837032745198916,2.0,6.0,1.0,3.0,0.0,1.0,0.9779958724975586
0.4919712909480847,0.8441178976096865,2.0,6.0,1.0,5.0,0.0,0.0,0.9974810481071472
0.34206418091641977,0.7348706091260307,2.0,4.0,3.0,2.0,1.0,0.0,0.9909602999687195
0.30983036254026164,0.8497969439558761,2.0,1.0,3.0,5.0,1.0,0.0,0.9926232099533081
0.20569348698047937,0.6838711879049199,2.0,0.0,1.0,1.0,0.0,1.0,0.9896343946456909
0.5493614180191475,0.8468218654160032,2.0,6.0,1.0,3.0,0.0,1.0,0.9922335147857666
0.1849946028566407,0.647740439124316,3.0,3.0,1.0,1.0,1.0,1.0,0.9957679510116577
0.21235083908367264,0.7353728155463547,2.0,3.0,1.0,3.0,1.0,1.0,0.8449134230613708
