age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3283673951653583,0.8495935217234558,0.0,1.0,3.0,5.0,1.0,1.0,0.995445966720581
0.28811349920568724,0.8456465403436026,2.0,3.0,1.0,5.0,1.0,1.0,0.8061683177947998
0.4963540146438951,0.8448410434227055,2.0,6.0,1.0,3.0,0.0,1.0,0.9882425665855408
0.5315676976445144,0.8457205081858209,2.0,6.0,1.0,5.0,0.0,0.0,0.9606943130493164
0.3526001830937773,0.8296716379810865,2.0,4.0,3.0,2.0,1.0,0.0,0.8745291829109192
0.3078788244908039,0.848157943651775,2.0,1.0,3.0,5.0,1.0,0.0,0.9753540754318237
0.20584922900611208,0.8398225870157101,2.0,0.0,1.0,3.0,0.0,1.0,0.966914713382721
0.41222940104867173,0.8440854532347446,2.0,6.0,1.0,3.0,0.0,1.0,0.9786712527275085
0.11134937859701603,0.756851924430408,3.0,3.0,1.0,2.0,1.0,1.0,0.5968515872955322
0.20786637479185474,0.6340447817789006,2.0,3.0,1.0,3.0,1.0,1.0,0.9870447516441345
