age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3278345264584681,0.763112027930691,0.0,1.0,3.0,5.0,1.0,1.0,0.9935615062713623
0.29647061762320626,0.8492439194325756,2.0,5.0,0.0,5.0,1.0,1.0,0.5792077779769897
0.4966036153809945,0.8490454187455059,2.0,6.0,1.0,5.0,0.0,1.0,0.9768863320350647
0.5346540049143422,0.8423429620784042,2.0,6.0,1.0,5.0,0.0,0.0,0.9711287021636963
0.34813187454690026,0.6985579458955898,2.0,4.0,3.0,2.0,1.0,0.0,0.9932993650436401
0.31110458922960177,0.8397333376501098,2.0,1.0,3.0,5.0,1.0,0.0,0.9827778935432434
0.2058779243975721,0.6885613972130978,2.0,0.0,1.0,1.0,0.0,1.0,0.9876701831817627
0.32214396595201666,0.8489445376527189,2.0,6.0,1.0,3.0,0.0,1.0,0.9741126298904419
0.1618851432469888,0.7551402350806785,3.0,3.0,1.0,3.0,1.0,1.0,0.8890019059181213
0.20614538472141694,0.8434877504928404,2.0,3.0,1.0,5.0,1.0,1.0,0.807090163230896
