SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.20796728473920273,0.7057932045495501,0.4447527642768596,0.2721656057872766,0.5503257464415596,0.40141622725315196,0.6080916667652698,0.43618565503273815,0.5411512570525063,0.6535618058914968,0.5708437345427921,0.7718231287861093,0.5092571005418891,0.6515922243795091
0.5689655390295008,0.5638973644832548,0.45741526326788706,0.44733658704023277,0.6957356840222757,0.5492493215422283,0.6850413366859174,0.3765286519209205,0.26649462397569673,0.4994069609929078,0.549161847112749,0.40367558883466653,0.26837268095000155,0.754332391867249
0.7036314141667936,0.4508096555411132,0.6720412456176851,0.6991132845623279,0.6860163856724957,0.46786904250392714,0.6192704609677577,0.344293233400241,0.7224149991064337,0.546918274660636,0.7196928761385132,0.4730887941213823,0.5749905807142761,0.5598385707902
0.6914647065119405,0.828216534411431,0.4574883117563567,0.31264094370460555,0.13287038188803071,0.22265843800234258,0.5866392393775055,0.43582015575064637,0.7005691117131968,0.45821283066329055,0.5560373172049772,0.6231701713882679,0.5325832907901288,0.7623751801115064
0.7377329532632697,0.6386296989177711,0.2528776411612812,0.6323080110406829,0.39724750183079865,0.504990798600825,0.4634604991785599,0.35024142901457084,0.428468278118511,0.16374981982841308,0.4922259820673236,0.747044059577616,0.5347095977810095,0.5286335764397102
0.43861790983632165,0.6244821387409878,0.46188832861211043,0.6869234671781106,0.4808959693133658,0.5027915016926968,0.2483500756159289,0.671160290705957,0.5970178302459301,0.24639265833670607,0.4687090610970034,0.57194451829648,0.23547800297045973,0.5088428832536924
0.2909106395657419,0.6961963989186913,0.4627081805447379,0.4599268711553337,0.33126922753186816,0.5959631571868806,0.5096708868475357,0.4384307792547277,0.6932175381611301,0.4771665779064532,0.5166112069859443,0.5564480694453746,0.7784086376198726,0.7012419585108354
0.6410411907700923,0.6717719976734162,0.5358561404222738,0.47520392747944906,0.24334851895791515,0.1644473271740346,0.6181612178207077,0.46569818177116395,0.4560751577461093,0.4183436583141049,0.30452804457830224,0.6177948777255626,0.6202778685708583,0.7865548428907602
0.31547921895532327,0.5099225683221662,0.6007525623210473,0.607100731966639,0.3222826602623799,0.4962044298597269,0.6852858695164339,0.4711108440735454,0.2552004621575781,0.4559963689202189,0.5194424733265879,0.42537435028915427,0.6349057024757019,0.5463787725700098
0.5264691938026141,0.4916478485437893,0.6756687819989864,0.5865878215474429,0.2672740979027978,0.6158482523835878,0.36431945147590494,0.13894180305958603,0.942003737246343,0.4790628104365338,0.9237485915429406,0.28922109704016813,0.5102405434278671,0.5176058131375484
