SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.3061182176785426,0.4879009391796203,0.3848024125166098,0.32698816819427723,0.6436680412375984,0.43660062538752986,0.6908696668661061,0.45027793209658684,0.43488556317116006,0.47264388936504126,0.1871889776662013,0.5065857449710317,0.8596601763712463,0.5765152921672081
0.45202504549048617,0.49640765813876664,0.49085558792735345,0.5901698121604547,0.8693034840005007,0.4171921766230432,0.5897478115686118,0.4438292233080614,0.1581879038622233,0.4096459975683652,0.4328776842907374,0.42858430249378987,0.40933547197812564,0.8077286791700198
0.7254157206702259,0.43026135560350187,0.6124045458127235,0.7394061177646347,0.6254385771836206,0.5782343280145572,0.6839668968868317,0.4358417069311514,0.7696895869742635,0.47543440374424345,0.4490051239097888,0.44299173164134154,0.4557702343556144,0.5828739387816853
0.7739996726109817,0.7850852266919852,0.44465076635807876,0.2307525018759621,0.1468414620986861,0.42190175714829764,0.5966659838088286,0.49339285524833326,0.5252793957329653,0.6260088474347018,0.347109446341661,0.5738949994469075,0.6789222275651643,0.5813302084047897
0.7132991587619336,0.6884973179489188,0.46352194546911124,0.6923601216234089,0.4842185682728653,0.43399022342885624,0.42891415571487357,0.3572715790710347,0.4261960709169484,0.32872368300399557,0.45645589042705587,0.673045480371394,0.6483127561631246,0.8666694811942919
0.3525611238888815,0.5130353284188464,0.6872514355419175,0.7296452943468414,0.5952004459141931,0.6184813830847782,0.40411359377340467,0.7766206050177907,0.39942820251792177,0.24292564065528155,0.40206681981663867,0.3980120492667951,0.6112049769276644,0.7238722099468864
0.2708582196453938,0.6862592659280886,0.5242393565073153,0.48496231105250975,0.42603830224978056,0.5582422884443534,0.671037378639099,0.45511844065185125,0.6174410867375963,0.7609189990632375,0.4541911652566493,0.6033216054279195,0.6218269448022791,0.6751737065970705
0.5265354235025115,0.6086882951741068,0.47170915023957305,0.5931001347205662,0.46088404012027273,0.4336423225107077,0.6097350426943847,0.4867483981589593,0.48936422063128604,0.48808345846318746,0.4029563724223056,0.5931527556951426,0.6249874756824826,0.5911791899050015
0.700249275710283,0.45240334616812106,0.482607617236494,0.6291938713380032,0.586751946036012,0.5656648835716422,0.5699997756601681,0.23888693647571926,0.21132906854259487,0.41074485963653606,0.4955003526857652,0.49812125686284237,0.41338135408749316,0.6223507231802543
0.5040757165045308,0.6491541971124779,0.6790857940256467,0.5836202332036471,0.502200319199271,0.5562888617370034,0.31158639337553273,0.25376935082993,0.6479109883683287,0.5195342970403478,0.9150892493644311,0.4207440813901048,0.35910048665214733,0.8480100905529465
0.27278981071685265,0.6421378126710249,0.2998479144533833,0.2023989515767354,0.2875491519976846,0.5756847166088408,0.43660666025264844,0.39617755845876357,0.7681052271177742,0.17691110980578653,0.23410219507374871,0.42375210999278073,0.5412738537970425,0.8135852275933485
0.2692212676364768,0.587755057603971,0.47015360714533094,0.6237627740717461,0.22785115004848125,0.15242890799479653,0.40927762280858687,0.25506521604095667,0.4966049115290529,0.3793347929712074,0.5348093779007345,0.6380262427286262,0.6441745263640817,0.5892580481708203
0.42322653545188177,0.5877246794070459,0.5131534761111601,0.3747829029273087,0.3423908383435511,0.42437816708788595,0.45960068650587915,0.47625319898397056,0.19202534124918053,0.4549525230947391,0.31446665981759925,0.5303982847755975,0.44085929379637967,0.6281285041172671
0.2514004424383777,0.6479132828217508,0.4935719707927624,0.48871075954246607,0.11360866394559743,0.6076495593743335,0.6708286262908618,0.3214284039958218,0.5522802168585044,0.6290390615807276,0.43517218905664956,0.6278246353149163,0.6078780546849211,0.6010477189007842
0.39793929411888895,0.7855813941426557,0.3579519510855309,0.2978996898925363,0.18519920573019666,0.3446006010236193,0.6855570347537963,0.6054790010309347,0.7293053805689177,0.5046962074112122,0.49747991126017965,0.3531904036258084,0.3795823952520267,0.5464239477847828
0.617400037664366,0.4761092977783786,0.643259729575583,0.4767401426817762,0.765412719772085,0.5890818763067875,0.5180052307496383,0.6979248307045929,0.40217987314258363,0.4061025567919183,0.15469316487231347,0.48298672620912364,0.43152260787052277,0.7641197188617528
0.29167186005427825,0.6976189913590903,0.49332948907824237,0.32882669173406154,0.33542196201554453,0.6058847581071517,0.74790333114076,0.49144112393636863,0.36312036665261677,0.2007460331555052,0.3850592994456923,0.5141164333033574,0.8034541034776914,0.9484404802268697
0.41773105330668947,0.3611753261391181,0.67773470850778,0.5783925987546651,0.4765230588945474,0.4945406782388188,0.6732822603703187,0.31662578768085925,0.843826053999845,0.516467568270082,0.49840534056057706,0.19379116445751995,0.3280498531554595,0.612722264442404
0.5227549535598477,0.6056529596338226,0.5135462949259967,0.44369527787028656,0.3316578625121861,0.2327592872441383,0.8059686490091826,0.6354714855273381,0.47244781923410173,0.3440916621551163,0.33825620255015804,0.5057184383000248,0.5519180282835177,0.6524955199842174
0.7275435144245039,0.38925455335499864,0.6294061774752169,0.4112930209750131,0.6523511405283203,0.6065572797180963,0.7022120992492606,0.4478030137019384,0.641834417212993,0.2730600692582577,0.5264148714795708,0.3003576534543554,0.33247986672374374,0.6980807871801294
0.1598752059972511,0.42110810107425095,0.4644792999633657,0.38745884591780194,0.8282957230678885,0.5624965300074862,0.6996741480536725,0.5532370654913596,0.5007550185224982,0.5270022340551378,0.17078628021762682,0.5214252946504226,0.6277516011498809,0.5780951167945303
0.5301435387190335,0.6664910511717577,0.6351401125974039,0.44129138741014007,0.6582426123956925,0.5625519867699376,0.5943770614372972,0.45630130030168137,0.4321600834900541,0.4713048456581547,0.4196620188786886,0.6268556021628346,0.6221685905663255,0.9514996062165394
0.5668639803165142,0.687709876564312,0.4962974964534125,0.6065766865218788,0.3967356443736913,0.3953113411609916,0.25711571358115504,0.5308539336626138,0.34943268992435755,0.34164973210758043,0.3133618793356514,0.4526693201085911,0.5302733684594514,0.8144424604225196
0.39424862876826405,0.5871320742770272,0.36110486831868194,0.2507241645850773,0.656762044491034,0.5177129273840123,0.47512530732567315,0.46291315877815636,0.5412611370715946,0.46058042322958087,0.3400377083531194,0.611355760348037,0.6233462809786997,0.5635998720792634
0.5050698175666372,0.7487207806314791,0.5459042452484717,0.44539714945187825,0.6186876703929914,0.621759051266456,0.399344072972072,0.5002459620484476,0.4933146430699262,0.5149380679571334,0.5095508129669436,0.6178048294440128,0.6583254494847521,0.8909638039198399
0.01720493868197398,0.6911271531367222,0.6737106666220481,0.3025082951714456,0.37750800687704045,0.25716948627012814,0.14088530755398476,0.8754030007281813,0.43686327541842834,0.5110766422534301,0.308662838075254,0.5468417624686707,0.5363955105865581,0.5725172634249778
0.824595171545098,0.778769995689624,0.45152282625629203,0.3710204415396309,0.7202265961251402,0.49508729459483736,0.5619313630023379,0.6164231094709793,0.516124288403419,0.6317951575023628,0.5966432145325429,0.3221511157426386,0.8759513195909135,0.7035367914834365
0.3852070739371365,0.7868452073234756,0.46161844914111655,0.48193122375292974,0.22924633682073708,0.33485848619602154,0.3666539625870321,0.5544878169599311,0.43259423658509677,0.5371111426967033,0.3612719290602917,0.7905529621810095,0.7068036152340729,0.6166334151976817
0.6138710897412526,0.6414552566712588,0.5031937654192018,0.580470772328639,0.38539007782198953,0.5464659466431576,0.759009630739344,0.6738218636340301,0.36586670383415937,0.4126834565985548,0.42023775542251,0.4012588495614219,0.26161321945667537,0.6493473272105288
