age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.31236889326668016,0.8363122308845266,0.0,1.0,3.0,5.0,1.0,1.0,0.7918838262557983
0.2881376962964833,0.49203792029463794,2.0,3.0,1.0,5.0,1.0,1.0,0.7562841176986694
0.4944532419207776,0.3846128772781231,2.0,5.0,1.0,0.0,0.0,1.0,0.9949994087219238
0.5158671532602064,0.8497284558129714,2.0,6.0,1.0,5.0,0.0,0.0,0.9417346715927124
0.3241157301867443,0.7361676372505375,2.0,4.0,3.0,2.0,1.0,0.0,0.7130719423294067
0.36501360012792516,0.8057552960147145,2.0,1.0,3.0,5.0,1.0,0.0,0.9952687621116638
0.2057863479123404,0.6136811094683196,2.0,0.0,1.0,3.0,0.0,1.0,0.9492054581642151
0.23375790746791167,0.602763789334341,2.0,5.0,1.0,2.0,0.0,1.0,0.994147777557373
0.11269480015906624,0.7682502489427002,3.0,3.0,1.0,5.0,1.0,1.0,0.9923715591430664
0.2104079529468523,0.7515005841466537,2.0,3.0,1.0,3.0,1.0,1.0,0.9915273785591125
