age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3038463828368207,0.7363160033916882,0.0,1.0,3.0,5.0,1.0,1.0,0.9956585168838501
0.28912065077642096,0.6199482780338885,2.0,3.0,1.0,0.0,1.0,1.0,0.9957771301269531
0.5874516621788702,0.8452296454502516,2.0,6.0,1.0,3.0,0.0,1.0,0.8761361241340637
0.5311491971381913,0.8465459868758121,2.0,6.0,1.0,5.0,0.0,0.0,0.925292432308197
0.3457900915924706,0.7232462018237825,2.0,4.0,3.0,2.0,1.0,0.0,0.9769495725631714
0.3776511397647306,0.8493464560520155,2.0,1.0,3.0,5.0,1.0,0.0,0.6534544825553894
0.20549705408089963,0.7680772432390509,2.0,0.0,1.0,3.0,0.0,1.0,0.9393231868743896
0.4421933046698697,0.8499606094168534,2.0,6.0,1.0,3.0,0.0,1.0,0.9884761571884155
0.12760378905780556,0.7281375340185753,3.0,3.0,1.0,5.0,1.0,1.0,0.9977638721466064
0.2057863479123404,0.7947066693306852,2.0,5.0,3.0,5.0,1.0,1.0,0.8635274767875671
