age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.30280547200745855,0.848699922974269,0.0,1.0,3.0,5.0,1.0,1.0,0.9958032965660095
0.293831999074939,0.829789021020673,2.0,3.0,1.0,0.0,1.0,1.0,0.6696394085884094
0.5973296860115798,0.8369979400604415,2.0,6.0,1.0,3.0,0.0,1.0,0.5076096057891846
0.5388098996207802,0.8491126301412772,2.0,6.0,1.0,5.0,0.0,0.0,0.9793423414230347
0.2914096280790166,0.8372558474267195,2.0,4.0,3.0,2.0,1.0,0.0,0.7488250732421875
0.31703497124888785,0.8362583728852784,2.0,1.0,3.0,5.0,1.0,0.0,0.7128528356552124
0.20595330246373214,0.6824739298591955,2.0,0.0,1.0,0.0,0.0,1.0,0.9366229772567749
0.2329500526844973,0.5697954406724102,2.0,0.0,1.0,0.0,0.0,1.0,0.9607932567596436
0.1341415954750108,0.838331394563857,3.0,3.0,1.0,3.0,1.0,1.0,0.9782724380493164
0.20568433619039206,0.8320038691701874,2.0,5.0,3.0,1.0,1.0,1.0,0.6806960105895996
