age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3017121559271292,0.8491830908936169,0.0,1.0,3.0,5.0,1.0,1.0,0.5024079084396362
0.2886088923179644,0.7931942329603723,2.0,2.0,0.0,3.0,1.0,1.0,0.9354079961776733
0.5803027391880728,0.8426063117103348,2.0,6.0,1.0,3.0,0.0,1.0,0.5115770697593689
0.6446967920389901,0.844359782518601,2.0,6.0,1.0,5.0,0.0,0.0,0.5979150533676147
0.3010218672170031,0.8372766465219214,2.0,4.0,3.0,2.0,1.0,0.0,0.9063905477523804
0.37210832119187415,0.8447233292922868,2.0,1.0,3.0,5.0,1.0,0.0,0.8213915824890137
0.20578252442782777,0.4512160899982079,2.0,0.0,1.0,3.0,0.0,1.0,0.9874931573867798
0.4846607386717887,0.8461780546203785,2.0,6.0,1.0,3.0,0.0,1.0,0.8867918252944946
0.16667335600782024,0.8121936409607193,3.0,3.0,1.0,1.0,1.0,1.0,0.9467450380325317
0.2078301141176705,0.4816426043904322,2.0,3.0,1.0,5.0,1.0,1.0,0.9970453381538391
