age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.30744743810176445,0.8328347582044915,0.0,1.0,3.0,5.0,1.0,1.0,0.9952691197395325
0.28932712120329707,0.6039445538477892,2.0,3.0,1.0,5.0,1.0,1.0,0.9233751893043518
0.7163850488507704,0.8498693822070013,2.0,6.0,1.0,3.0,0.0,1.0,0.9921757578849792
0.43949493654394145,0.8463329474228345,2.0,6.0,1.0,5.0,0.0,0.0,0.9918368458747864
0.39110976733092756,0.6105612740424243,2.0,4.0,3.0,2.0,1.0,0.0,0.9548523426055908
0.30993572658105917,0.84262435788072,2.0,1.0,3.0,5.0,1.0,0.0,0.9932530522346497
0.20974916354195375,0.827228770275596,2.0,0.0,1.0,1.0,0.0,1.0,0.9921950101852417
0.34576659012134925,0.8437377132457538,2.0,6.0,1.0,3.0,0.0,1.0,0.7414671182632446
0.16192294058135417,0.8397497001951705,3.0,3.0,1.0,1.0,1.0,1.0,0.8541069626808167
0.20654390474068562,0.8165413343024868,2.0,5.0,3.0,5.0,1.0,1.0,0.5668293237686157
