age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.304857326355947,0.7704010612872059,0.0,1.0,3.0,5.0,1.0,1.0,0.9966235160827637
0.29545510425592353,0.7986780258720887,2.0,5.0,0.0,5.0,1.0,1.0,0.9114537835121155
0.5371501363117904,0.8439285399474019,2.0,6.0,1.0,3.0,0.0,1.0,0.8791441321372986
0.448527586430598,0.8446519021879861,2.0,6.0,1.0,5.0,0.0,0.0,0.9503723382949829
0.3117112213506995,0.8275239619271988,2.0,4.0,3.0,2.0,1.0,0.0,0.9760910868644714
0.3484409479865612,0.805166630553545,2.0,1.0,3.0,5.0,1.0,0.0,0.9977662563323975
0.2073287466492899,0.6855213764673461,2.0,0.0,1.0,3.0,0.0,1.0,0.8471800088882446
0.40833508489276504,0.8410374864844824,2.0,6.0,1.0,3.0,0.0,1.0,0.8732834458351135
0.19327332448372392,0.8238752001821575,3.0,3.0,1.0,0.0,1.0,1.0,0.7829261422157288
0.21404104126802734,0.6640548521925652,2.0,3.0,1.0,5.0,1.0,1.0,0.9923405647277832
