age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.30383691518498784,0.838520617002539,0.0,1.0,3.0,5.0,1.0,1.0,0.9953398704528809
0.28788746347302585,0.7020339715416224,2.0,5.0,0.0,2.0,1.0,1.0,0.7973293662071228
0.6198099283874122,0.8390422106043472,2.0,6.0,1.0,3.0,0.0,1.0,0.9172649383544922
0.5692866766593374,0.8499430696685307,2.0,6.0,1.0,5.0,0.0,0.0,0.9976528286933899
0.29810366305423797,0.8496795472350036,2.0,4.0,3.0,2.0,1.0,0.0,0.8048655390739441
0.4990308400973717,0.7337239579803877,2.0,1.0,3.0,5.0,1.0,0.0,0.9342617392539978
0.21187936551910136,0.42962000623398744,2.0,0.0,1.0,3.0,0.0,1.0,0.9837539792060852
0.3256754470478598,0.84941946585086,2.0,6.0,1.0,3.0,0.0,1.0,0.8527165055274963
0.18335861966872483,0.8396411603760808,3.0,3.0,1.0,0.0,1.0,1.0,0.5072810053825378
0.2179906957471967,0.8064146013743287,2.0,3.0,1.0,5.0,1.0,1.0,0.9880964756011963
