age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.3024311621625177,0.8255345273451895,0.0,1.0,3.0,5.0,1.0,1.0,0.9980806112289429
0.2907344259059541,0.8437218700865627,2.0,5.0,0.0,4.0,1.0,1.0,0.8522082567214966
0.510902463566661,0.848454517049852,2.0,6.0,1.0,3.0,0.0,1.0,0.9894335865974426
0.7862310808745034,0.8494605962346167,2.0,6.0,1.0,5.0,0.0,0.0,0.720088541507721
0.2979128866930386,0.8025661675958283,2.0,4.0,3.0,2.0,1.0,0.0,0.6315309405326843
0.45846900875906943,0.8451959358861492,2.0,1.0,3.0,5.0,1.0,0.0,0.996772825717926
0.20599381286908838,0.8393483118501137,2.0,0.0,1.0,3.0,0.0,1.0,0.9044840335845947
0.323757841172635,0.8476071013658981,2.0,6.0,1.0,3.0,0.0,1.0,0.9916664958000183
0.1504275449771583,0.8394719240999859,3.0,3.0,1.0,1.0,1.0,1.0,0.6597440242767334
0.2091318542060681,0.8063712461562277,2.0,3.0,1.0,0.0,1.0,1.0,0.9970366954803467
