x1,x2,x3,y
0.5973611568212799,0.8298185603361484,0.7130483522515842,1.0
0.6123941589209698,0.7187587961289275,0.6562752739953801,1.0
0.6130222929611252,0.7544540112483764,0.6910256500934,1.0
0.46144245612115403,0.39324498202951386,0.31838210897606056,1.0
0.4293160610790086,0.7748487063490022,0.5776066606514336,1.0
0.6367609407421634,0.15833217160817076,0.29032228846091324,1.0
0.2718331118918465,0.5022198040013659,0.2549309400040934,1.0
0.5441733737995312,0.511135597318501,0.4563402323908241,1.0
0.22326656244509085,0.29648230926887403,0.10326017987455752,1.0
0.39123392457714934,0.560103700392787,0.38705253031914877,1.0
